n,SMILE,class
253,CN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccc(O)c(O)c2)cc1,0.0
254,O=C(NCCCCCc1ccccc1)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,1.0
255,COc1ccc2c(c1)Cc1c-2[nH]c2ccccc2c1=N,0.0
256,CN(CCCCCCCOc1ccc2c(c1)OC(=Cc1cccc3ccccc13)C2=O)Cc1cccc(O)c1,0.0
257,CC(C)N(CCSC(=NO)C(=O)c1ccc(Cl)cc1)C(C)C,0.0
258,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1N2C,1.0
259,N#Cc1c(NCCC2CCN(Cc3ccccc3)CC2)[nH]c(=NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,0.0
260,c1ccc(CN=c2cc[nH]c(N3CCN(C4CCCCC4)CC3)n2)cc1,0.0
261,Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,1.0
262,O=C1C(=NCCN=c2c3c([nH]c4cc(Cl)ccc24)CCCC3)CC(=O)c2c(O)cccc21,1.0
263,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCCCCN=c4c5c([nH]c6cc(Cl)ccc46)CC4C=C(C)CC5C4)c3C(C1)C2,1.0
264,C#CCNCCc1cccc(OC(=O)N(C)CC)c1,0.0
265,Cc1ccc2oc(-c3ccc(OCCCCCCN4CCCCC4)cc3)cc(=O)c2c1,1.0
266,COc1ccc(CCN=c2[nH]c(=NC(C)C)[nH]c3ccccc23)cc1OC,0.0
267,Oc1ccc(CNC2CCN(Cc3ccccc3)CC2)c(O)c1,0.0
268,Cc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4cccc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,0.0
269,N=c1c2c([nH]c3c1C(c1cccc(F)c1)c1ccc4cccnc4c1O3)CCCC2,0.0
270,CC(C1C(O)CC2(C)C3CCC4C(=CCC5N=C(C(C)(C)C)OCC54C)CC3C(=O)CC12C)N(C)C,1.0
271,COc1cc2c(cc1OC)C(=O)C(=CC1CCN(Cc3ccccc3)CC1)C2,1.0
272,NC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccccc2)CC1,0.0
273,COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4ccc(C)cc4)CC3)c2c1,0.0
274,Cc1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cc1C,1.0
275,COc1cccc2c1C=[N+](c1ccccc1I)CC2,0.0
276,COc1cccc2c1C=[N+](c1cccc(C#N)c1)CC2,0.0
277,OCc1cc[n+](CC=CC[n+]2ccc(CO)cc2)cc1,0.0
278,FC(F)(F)c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,1.0
279,O=[N+]([O-])c1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2CCN1CCCCC1,0.0
280,O=C(NN=Cc1ccc(O)cc1)N1CCN(c2ccccn2)CC1,0.0
281,Cc1ccc(Cn2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)cc1,0.0
282,O=C(c1cccc(F)c1F)n1nc(OCCN2CCCC2)c2ccccc21,0.0
283,CCN(CC)C(=O)Oc1ccc(C=CC(=O)N2CCN(Cc3ccccc3)CC2)cc1OC,0.0
284,CNC(=O)Oc1cccc2c1CCC1CCN(C)C21,1.0
285,C#CCNC1CCc2ccc(OC(=O)N(C)CCCCCC)cc21,0.0
286,Cc1c(C(=O)N(C)C)cc2c(OC(=O)N(C)C)cccc2[n+]1C,0.0
287,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,1.0
288,Oc1ccccc1CNC1CCN(Cc2ccccc2)C1,0.0
289,COc1cc(CNC(=O)CCCCN=c2c3c([nH]c4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,1.0
290,CCN(CC)CCOC(=O)C=Cc1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1,0.0
291,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCCCCN4CCOCC4)ccc3N(C)C12,1.0
292,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccsc3)cc1)C2,1.0
293,Cc1ccc(C(=O)NP(=O)(Cl)Cl)cc1,0.0
294,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O,1.0
295,CCNC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,1.0
296,CCCN=c1c2c([nH]c3ccc(OC)cc13)CCCC2,0.0
297,Oc1c2c(c3c4c(c[nH]c14)CC=N3)C1(C=C(Br)C(O)C(Br)=C1)CC=N2,0.0
298,COc1cc2c(cc1OC)C(c1cccc([N+](=O)[O-])c1)N(CCCCCCc1cn(CCN=c3c4c([nH]c5cc(Cl)ccc35)CC3C=C(C)CC4C3)nn1)CC2,1.0
299,CC[N+](CC)(CC)CCOc1cc(OCC[N+](CC)(CC)CC)c(C(=O)NCCCCCC(=O)NN=c2c3c([nH]c4cc(Cl)ccc24)CCCC3)cc1OCC[N+](CC)(CC)CC,1.0
300,CCOC(=O)c1csc(=NC(=O)C[n+]2ccc(C=NO)cc2)[nH]1,0.0
301,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0.0
302,c1ccc2c(c1)Cc1c-2[nH]c2ccccc2c1=NCCCCCCCN=c1c2c([nH]c3ccccc13)-c1ccccc1C2,1.0
303,c1cc[n+](CCCCC[n+]2ccccc2)cc1,0.0
304,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccccc12,0.0
305,COP1(=O)OCC2COC(=O)C2=C(C)O1,1.0
306,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2c(O)cc(O)cc2o1,1.0
307,COc1cc(C=NO)c(O)c(CN2CCC(CN3CCc4cc(OC)c(OC)cc4C3c3ccccc3)CC2)c1,0.0
308,COc1ccc(N2CCN(C(=O)C=Cc3ccc(O)c(OC)c3)CC2)cc1,0.0
309,COc1cc2cc(C(=O)C3CCC[N+](C)(Cc4ccc([N+](=O)[O-])o4)CC3)sc2cc1OC,1.0
310,CCCCCN1CC(C)(C)CN=C1C=NO,0.0
311,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)CN(C)C12C(=O)Nc1ccc([N+](=O)[O-])cc12,0.0
312,O=C(CCc1ccccc1)N1c2ccccc2[Se]c2ccccc21,0.0
313,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.0
314,C#CCNC(C)Cc1cccc(OC(=O)N(C)CCCC)c1,0.0
315,Clc1ccc2c(=NCCCNCCCCCOc3cccc4[nH]c5ccccc5c34)c3c([nH]c2c1)CCCC3,1.0
316,COc1ccc(Cn2cc(C(=O)O)c(=O)c3ccccc32)cc1,0.0
317,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)c3)CC1)C2,1.0
318,O=C(NCCc1c[nH]c2ccccc12)c1cc[n+](Cc2ccc(F)cc2)cc1,0.0
319,O=C(Cc1c[nH]c2ccccc12)NCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
320,O=C1c2ccccc2C(=O)N1CCCCCNCc1ccccc1,1.0
321,c1cncc(CN=c2c3c([nH]c4ccccc24)CCCC3)c1,0.0
322,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCO)c3C(C1)C2,1.0
323,CCN(CCCCCCN=C1CC(=O)c2ccccc2C1=O)Cc1ccccc1OC,1.0
324,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3,1.0
325,Cc1n(C)cc[n+]1COC(C)C(C)(C)C,0.0
326,CCNCc1ccc2nc(-c3cccnc3)c3c(c2c1)NCCC3,0.0
327,ON=Cc1cc[n+](CC=CC[n+]2ccc(C=NO)cc2)cc1,0.0
328,CCN(CCCCCC=Nc1cc(O)c(NCCCCCCN(CC)C(C)c2ccccc2OC)cc1O)C(C)c1ccccc1OC,1.0
329,COc1cc(CCC(=O)N=CC(=O)Nc2cccc(C)c2)ccc1O,0.0
330,COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,1.0
331,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3cccc(C=NO)c3O)CC1)CC2,0.0
332,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,0.0
333,COc1cc(N)c(Cl)cc1C(O)CCC1CCN(CC2CCCCC2)CC1,0.0
334,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CC[N+](C)([O-])C1N2C,1.0
335,C=CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,0.0
336,C#CC(C)C(C)OC[n+]1ccn(C)c1C=NO,0.0
337,C(=CC[n+]1ccc2ccccc2c1)C[n+]1ccc2ccccc2c1,0.0
338,CCC1C2OC(=O)C(C)(O)C2C23CCC(C4CC(C)C(=O)O4)N2CCCCC13,0.0
339,COC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O,1.0
340,C[N+](C)(CC#CCOC1=NOCC1)CCCCCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
341,CN(C)C(=O)Oc1ccc(C(O)CNC2CCCCC2)cc1,1.0
342,CCOc1ccc(C=NNC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,0.0
343,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3cc(Cl)cc(C=NO)c3O)CC1)CC2,0.0
344,c1ccc(C(N=c2cc[nH]c(N3CCNCC3)n2)c2ccccc2)cc1,0.0
345,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O,1.0
346,CN(CCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,0.0
347,c1ccc(CN2CCC(COc3noc4ccccc34)CC2)cc1,0.0
348,CC1CCCCN1c1nc2ccccc2[nH]1,0.0
349,COc1cccc(C(=O)N2c3ccccc3Sc3ccc(Cl)cc32)c1,0.0
350,Cc1c(C(=O)N(C)C)c(C)[n+](C)c2cccc(OC(=O)N(C)C)c12,0.0
351,N=c1c2c([nH]c3cccc(F)c13)OCCC2,1.0
352,COC1OC(C2c3cc4c(cc3CCN2C)OCO4)c2ccc3c(c21)OCO3,0.0
353,CC1=CC2Cc3[nH]c4oc(C5CC5)nc4c(=N)c3C(C1)C2,0.0
354,COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4cccc(Cl)c4)cc3)c2c1,0.0
355,Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O,1.0
356,COc1ccc(C2C(c3ccccc3)NC3(C(=O)Nc4ccc([N+](=O)[O-])cc43)C23Cc2cc(OC)c(OC)cc2C3=O)cc1OC,0.0
357,CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CC[N+](C)([O-])C1N2C,1.0
358,COc1cc(CN=CCCNc2cc(O)c(NCCCNCc3ccc(O)c(OC)c3)cc2O)ccc1O,1.0
359,Cc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(F)cc45)CC3)CC2)cc1,0.0
360,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1cccc(Cl)c1,1.0
361,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCN=[N+]=[N-])c3C(C1)C2,1.0
362,COc1ccc2[nH]c3c(c(=N)c2c1)CCCC3,0.0
363,COc1ccc2[nH]cc(CCNC(=O)CCc3cc[n+](Cc4ccccc4F)cc3)c2c1,1.0
364,COc1cccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c12,1.0
365,COc1ccc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)c(OC)c1,1.0
366,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(Cc4ccccc4)C2N3Cc2ccccc2)cc1,0.0
367,COC(=O)c1cc2c(=N)c3c([nH]c2nc1C)CCCCC3,0.0
368,COc1cccc2cc[n+](-c3ccccc3I)cc12,0.0
369,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,1.0
370,CCN(C)C(=O)OCC1CCCN(Cc2ccccc2)C1,0.0
371,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCN=c4c5c([nH]c6cc(Cl)ccc46)CCCC5)c3C(C1)C2,1.0
372,COCCN=C(C=NO)N(C)C,0.0
373,CCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1.0
374,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C#N)cc1OC,1.0
375,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,1.0
376,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(C2)O3)cc1,0.0
377,COc1cc(CCC(=O)N=CC(=O)Nc2ccc(C)cc2)ccc1O,0.0
378,c1ccc(CN2CCC(Cn3cc(CN=c4[nH]cnc5ccccc45)nn3)CC2)cc1,0.0
379,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2Cl)CN(C)C12C(=O)Nc1ccc([N+](=O)[O-])cc12,0.0
380,CCN(CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,0.0
381,CCC1CN(C)C2Cc3c([nH]c4ccccc34)C(c3ccc4c5c([nH]c4c3)C3CC4CC(CC)C3N(CC5)C4)CC1C2C(=O)OC,1.0
382,COc1ccc(C(=O)CCc2cccc([N+](C)(C)C)c2)cc1OC,0.0
383,CCN1CCc2sc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2C1,1.0
384,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCN3CCCCC3)cc2)cc1,1.0
385,CN1Cc2cc(O)ccc2N(C)C1c1ccc(Cl)cc1,0.0
386,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCC2CCCCC2)CC1,1.0
387,Nc1cccc(Cl)c1Oc1ccc(CNc2cc(Br)cc(Br)c2)cc1,0.0
388,CC=C1C2C=C(C)CC1(N=Cc1ccc(C#N)cc1)c1ccc(=O)[nH]c1C2,1.0
389,O=[PH](=O)(O)CN(C[PH](=O)(=O)O)C1CCCCC1,0.0
390,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,0.0
391,CCOC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)OCC,0.0
392,CC#CC(C)OC[n+]1ccn(C)c1C=NO,0.0
393,COc1cccc(CC2CCN(CCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,0.0
394,Cc1cccc2[nH]c3c(c(=N)c12)CCCC3,1.0
395,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(F)cc4)cc3)ccc12,1.0
396,COc1ccc2c(c1)CC(=Cc1ccc(CN(C)Cc3ccccc3)cc1)C2=O,0.0
397,CCC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCN=[N+]=[N-])c3C(C1)C2,1.0
398,CN(Cc1ccccc1)Cc1ccc(C=C2Cc3ccc(OCCCCCN4CCC(c5ccccc5)CC4)cc3C2=O)cc1,0.0
399,CC(OC[n+]1ccn(C)c1C=NO)C1CCCCC1,0.0
400,c1cc(-c2cnc3[nH]c4cnc(-c5cnoc5)cc4c3c2)ccc1CN1CCCCC1,1.0
401,CCCCCN(C)Cc1cc(N)ccc1O,0.0
402,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2=O,1.0
403,CCN(CCCCCC=Nc1cc(O)c(NCCCCCCN(CC)CCc2ccccc2OC)cc1O)CCc1ccccc1OC,1.0
404,CC1(C)CC(=O)C2C(=Nc3[nH]c4c(c(=N)c3C2c2ccc(F)cc2)CCCC4)C1,0.0
405,Cc1c(C(=O)N(C)C)c[n+](C)c2cccc(OC(=O)N(C)C)c12,0.0
406,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2Cc1ccccc1,1.0
407,Cc1ccc2c(=N)c3c([nH]c2c1)CCCC3,1.0
408,COc1cccc(CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc2cccc(OC)c2)c1,1.0
409,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccccc1F,1.0
410,COc1cccc2cc(CNCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)oc12,1.0
411,COC(=O)C=C(C(=O)OC)N1CCc2oc3ccc(Br)cc3c(=O)c2C1,0.0
412,C[N+](C)(C)c1cccc(OC(=O)Nc2ccccc2)c1,0.0
413,Clc1ccc2[nH]c3c(c(=NCc4cccnc4)c2c1)CCCC3,0.0
414,CCN(C)C(=O)OC1CCN(Cc2ccccc2)CC1,0.0
415,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]ccc2c1,1.0
416,Nc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,1.0
417,COc1cccc2c1C=[N+](c1ccc(Cl)cc1Cl)CC2,0.0
418,CN(C)c1ccc(C=Cc2cc(N3CCOCC3)c3ccccc3[n+]2C)cc1,0.0
419,COc1ccc2[nH]c3c(c(=NCCN=C4CC(=O)c5c(O)cccc5C4=O)c2c1)CCCC3,1.0
420,COC1OC(C)(c2nccc3cc4c(cc23)OCO4)c2ccc3c(c21)OCO3,0.0
421,COc1ccccc1CN1CCN(CCCCCOc2cccc3[nH]c4ccccc4c23)CC1,0.0
422,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(Cc5ccccc5)CC4)cc3)C2)cc1OC,0.0
423,c1ccc(C[n+]2cccc3ccccc32)c(C[n+]2cccc3ccccc32)c1,0.0
424,CCC(CN1CCCC1=O)C(=O)NCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CC1C=C(C)CC2C1,1.0
425,O=C(CCC1CCN(Cc2ccccc2O)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,1.0
426,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,0.0
427,COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(N3CC[N+](C)(Cc4ccc(Br)cc4)CC3)cc1)C2,0.0
428,CC(C)(c1ccc(-c2cnc3[nH]c4cnc(C#N)cc4c3c2)cc1)N1CCCCC1,1.0
429,Nc1cccc(Cl)c1Oc1ccc(CNc2cccc(Cl)c2)cc1,0.0
430,CCCCN=C(C=NO)N(C)C,0.0
431,CCN(CC)C(=O)Oc1ccc(C=CC(=O)N2CCC(Cc3ccccc3)CC2)cc1OC,0.0
432,CN(C)Cc1ccc(CSCCNc2cc(Oc3ccc([N+](=O)[O-])cc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,1.0
433,CNC(=O)Oc1cccc(CN(C)CCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,1.0
434,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)C1CCN(Cc2ccccc2)CC1,0.0
435,CC(C)N=c1[nH]c(=NCc2ccccc2)c2ccccc2[nH]1,0.0
436,CCC[N+]1(C)CCN(c2ccc(C=C3Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1,0.0
437,Nc1cccc(Cl)c1Oc1ccc(CNc2ccccc2)cc1,0.0
438,Cc1ccccc1CN1CCC(CN=c2[nH]c(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)s2)CC1,1.0
439,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCc2ccccc2)c1,1.0
440,COc1ccc(C(=O)CCC2C=CN(Cc3cccc(Cl)c3)C=C2C(N)=O)cc1OC,0.0
441,N=c1c2c([nH]c3cccc(Cl)c13)CCCC2,1.0
442,O=c1nc2n(Cc3ccc(Cl)cc3)c3ccccc3nc-2c(=O)[nH]1,0.0
443,CCN1CCN(C2CCN(C(=O)COc3ccc(I)cc3)CC2)CC1,0.0
444,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC(=Cc2ccc(Cl)c(Cl)c2)C3=O)c1,1.0
445,Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(CCCN=c4c5c([nH]c6ccccc46)CCCC5)CC3)ccc12,1.0
446,CNc1ccc(C=C2Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,1.0
447,C(=CC[n+]1ccccc1)C[n+]1ccccc1,0.0
448,COc1ccc(CCn2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)cc1OC,0.0
449,CC(=O)N=c1cc(-c2nc(OCC3CC3)c(C(=O)NCCCN=c3c4c([nH]c5ccccc35)CCCC4)s2)cc[nH]1,1.0
450,C#CCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
451,CN1Cc2cc(O)ccc2N(C)C1c1cccs1,0.0
452,CCN(C)C(=O)Oc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12,0.0
453,CCN(CC)CCOc1cccc(C=C2COc3ccccc3C2=O)c1,0.0
454,O=C(CCCCCN=c1c2c([nH]c3cccc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,1.0
455,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccccc1[N+](=O)[O-])CCCC3,1.0
456,CCN(CCOc1ccc(C=C2COc3ccccc3C2=O)cc1)Cc1ccccc1,0.0
457,O=[N+]([O-])c1ccc(-n2cc(COc3ccc(C=NN=c4c5c([nH]c6ccccc46)CCCC5)cc3)nn2)cc1,0.0
458,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCC=NC(=O)c4cc(O)c5c(O)c6c(O)cccc6c(O)c5c4)c3C(C1)C2,1.0
459,CC(C)N(CCOc1ccc(-c2nc3ccccc3[nH]2)cc1)C(C)C,0.0
460,CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,0.0
461,COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1cc(Br)cc(C=NO)c1O)CC2,0.0
462,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccccc1,1.0
463,CNCc1cc(N)ccc1O,0.0
464,COc1cc2c(cc1OC)CN(CC1CCN(Cc3cc(Br)cc(C=NO)c3O)CC1)CC2,0.0
465,COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,1.0
466,COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1cc(Cl)cc(C=NO)c1O)CC2,0.0
467,COc1cc2c(cc1OC)C(=O)C(=Cc1cc[n+](Cc3ccccc3F)cc1)C2,1.0
468,CN1c2ccc(OC(=O)Nc3ccccc3)cc2C2(C)CC[N+](C)(O)C12,1.0
469,COc1cccc2[nH]c3c(c(=N)c12)CCCC3,1.0
470,O=C(O)C=Cc1ccc2oc(C(=O)Nc3ccccc3)cc(=O)c2c1,0.0
471,CCN(C)C(=O)Oc1ccc(C=CC(=O)N2CCc3ccccc3C2)cc1,0.0
472,Oc1ccc(CN=c2c3c([nH]c4ccccc24)CCCC3)cc1O,1.0
473,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3[N+](=O)[O-])CC1)C2,0.0
474,COc1cc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C=CC(=O)C42C)O3)cc(OC)c1OC,1.0
475,O=C1c2ccccc2SCC12C(c1ccc(Cl)cc1)C1CSCN1C21C(=O)c2ccccc2C1=O,0.0
476,CCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,1.0
477,N=c1c2c([nH]c3c1C(c1ccc(Cl)c(Cl)c1)c1ccc4ccccc4c1O3)CCCC2,0.0
478,CCCCN(CCCC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1,0.0
479,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1cccnc1)CCCC3,1.0
480,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCC=NC(=O)c4cc(O)c5c(O)c6c(O)cccc6c(O)c5c4)c3C(C1)C2,1.0
481,COc1ccccc1CN1CCCCCCCCN(Cc2ccccc2OC)C(=O)CCCCCNCc2ccc(cc2)CNCCCCCC1=O,0.0
482,CCC(C)n1cc(C(=O)C(F)F)cn1,1.0
483,CC(c1cccc(OC(=O)N(C)C(C)Cc2ccccc2)c1)N(C)C,1.0
484,CCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2,0.0
485,Nc1ccc2c(c1)c(OCc1cccc3ccccc13)nn2CCN1CCCC1,0.0
486,O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,1.0
487,c1ccc2c(COc3nn(Cc4cccc5ccccc45)c4ccccc34)cccc2c1,0.0
488,CC1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CO1,0.0
489,O=C1CCN(Cc2ccccc2)CC1=Cc1cn(C(=O)c2ccc(Cl)cc2)c2ccccc12,0.0
490,COc1ccc2c(c1)CC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O,1.0
491,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2c1ccn2C,1.0
492,CCCCCCCCc1noc(C(=NO)SCCN(CC)CC)n1,1.0
493,c1ccc2oc(CN(CCCCCCCN=c3c4c([nH]c5ccccc35)CCCCC4)Cc3cc4ccccc4o3)cc2c1,1.0
494,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3,1.0
495,C#CCN1CCCC(COC(=O)N(C)CC)C1,0.0
496,CCOC(=O)C1=CN(C)c2cccc(OC(=O)N(C)C)c2C1,1.0
497,CC1CC(C)CN(Cc2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)C1,0.0
498,O=P(NN1CCOCC1)(NN1CCOCC1)Oc1ccccc1,0.0
499,Oc1ccccc1C=NC1CCN(Cc2ccccc2)C1,0.0
500,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,1.0
501,COc1ccc(-c2cc3c(c(=O)o2)CC2C(C)(CCC4(O)C(C)(C)C(=O)CCC24C)O3)cc1,0.0
502,c1cc[n+](Cc2ccc3ccc(C[n+]4ccccc4)cc3c2)cc1,1.0
503,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C(C)(C)C)OC2,0.0
504,COc1cc2c(cc1OC)C(Cc1ccc(O)cc1)NCC2,0.0
505,CCC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=N)c3C(C1)C2,1.0
506,CCN(CC)CCCCCOc1ccc2c(c1)C(=O)C(=Cc1ccc(CN(C)Cc3ccccc3)cc1)C2,1.0
507,O=c1c2c3c(sc2nc2n1CCCN2)CCCC3,0.0
508,C[n+]1c2ccccc2c(-c2ccc(NC(=O)C(F)(F)F)cc2)c2ccccc21,0.0
